name,url,promoted_content,query,tweet_volume
#Aim_Of_SantRampalJiMaharaj,http://twitter.com/search?q=%23Aim_Of_SantRampalJiMaharaj,,%23Aim_Of_SantRampalJiMaharaj,562229
#Ashes,http://twitter.com/search?q=%23Ashes,,%23Ashes,18334
#ArmedForcesFlagDay,http://twitter.com/search?q=%23ArmedForcesFlagDay,,%23ArmedForcesFlagDay,30592
Asensio,http://twitter.com/search?q=Asensio,,Asensio,25202
Messi,http://twitter.com/search?q=Messi,,Messi,300306
#उन्नत_प्रदेश_उत्तर_प्रदेश,http://twitter.com/search?q=%23%E0%A4%89%E0%A4%A8%E0%A5%8D%E0%A4%A8%E0%A4%A4_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6_%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6,,%23%E0%A4%89%E0%A4%A8%E0%A5%8D%E0%A4%A8%E0%A4%A4_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6_%E0%A4%89%E0%A4%A4%E0%A5%8D%E0%A4%A4%E0%A4%B0_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A6%E0%A5%87%E0%A4%B6,93064
Konate,http://twitter.com/search?q=Konate,,Konate,
Milan,http://twitter.com/search?q=Milan,,Milan,108758
AFSPA,http://twitter.com/search?q=AFSPA,,AFSPA,14923
Kroos,http://twitter.com/search?q=Kroos,,Kroos,36601
Mbappe,http://twitter.com/search?q=Mbappe,,Mbappe,83620
20DAYS TO SALMANs BDAY,http://twitter.com/search?q=%2220DAYS+TO+SALMANs+BDAY%22,,%2220DAYS+TO+SALMANs+BDAY%22,34116
Mansoor,http://twitter.com/search?q=Mansoor,,Mansoor,85856
Nagaland,http://twitter.com/search?q=Nagaland,,Nagaland,38366
Porto,http://twitter.com/search?q=Porto,,Porto,65761
Militao,http://twitter.com/search?q=Militao,,Militao,20131
Liverpool,http://twitter.com/search?q=Liverpool,,Liverpool,108824
Vidal,http://twitter.com/search?q=Vidal,,Vidal,14330
I Am Sushant Give Me Justice,http://twitter.com/search?q=%22I+Am+Sushant+Give+Me+Justice%22,,%22I+Am+Sushant+Give+Me+Justice%22,53932
Mariano,http://twitter.com/search?q=Mariano,,Mariano,26601
sneha the sherni is back,http://twitter.com/search?q=%22sneha+the+sherni+is+back%22,,%22sneha+the+sherni+is+back%22,
Nat Phillips,http://twitter.com/search?q=%22Nat+Phillips%22,,%22Nat+Phillips%22,
soch liya song tmrw,http://twitter.com/search?q=%22soch+liya+song+tmrw%22,,%22soch+liya+song+tmrw%22,29487
urvashirautela proudbeti,http://twitter.com/search?q=%22urvashirautela+proudbeti%22,,%22urvashirautela+proudbeti%22,
Russia,http://twitter.com/search?q=Russia,,Russia,153712
you are not alone rashami,http://twitter.com/search?q=%22you+are+not+alone+rashami%22,,%22you+are+not+alone+rashami%22,46120
Morton,http://twitter.com/search?q=Morton,,Morton,
Urdu,http://twitter.com/search?q=Urdu,,Urdu,29308
Modric,http://twitter.com/search?q=Modric,,Modric,15558
Walker,http://twitter.com/search?q=Walker,,Walker,48764
WIN THE DAESANG 4 BTS,http://twitter.com/search?q=%22WIN+THE+DAESANG+4+BTS%22,,%22WIN+THE+DAESANG+4+BTS%22,168030
San Siro,http://twitter.com/search?q=%22San+Siro%22,,%22San+Siro%22,13134
श्री राम,http://twitter.com/search?q=%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,,%22%E0%A4%B6%E0%A5%8D%E0%A4%B0%E0%A5%80+%E0%A4%B0%E0%A4%BE%E0%A4%AE%22,120440
namjoon,http://twitter.com/search?q=namjoon,,namjoon,312693
Putin,http://twitter.com/search?q=Putin,,Putin,149619
jennie,http://twitter.com/search?q=jennie,,jennie,636701
most eligible bachelor,http://twitter.com/search?q=%22most+eligible+bachelor%22,,%22most+eligible+bachelor%22,
your cinematic universe,http://twitter.com/search?q=%22your+cinematic+universe%22,,%22your+cinematic+universe%22,
Hazard,http://twitter.com/search?q=Hazard,,Hazard,15743
jungkook,http://twitter.com/search?q=jungkook,,jungkook,684232
Rodrygo,http://twitter.com/search?q=Rodrygo,,Rodrygo,
Simeone,http://twitter.com/search?q=Simeone,,Simeone,10451
Origi,http://twitter.com/search?q=Origi,,Origi,16255
HISTORY MAKER JIMIN,http://twitter.com/search?q=%22HISTORY+MAKER+JIMIN%22,,%22HISTORY+MAKER+JIMIN%22,96607
Pele,http://twitter.com/search?q=Pele,,Pele,45810
Congratulations Jimin,http://twitter.com/search?q=%22Congratulations+Jimin%22,,%22Congratulations+Jimin%22,91693
Nanda Sir,http://twitter.com/search?q=%22Nanda+Sir%22,,%22Nanda+Sir%22,10127
Casemiro,http://twitter.com/search?q=Casemiro,,Casemiro,
PRANISH SUPREMACY,http://twitter.com/search?q=%22PRANISH+SUPREMACY%22,,%22PRANISH+SUPREMACY%22,251784
