name,url,promoted_content,query,tweet_volume
#फॉलोवर्स_पर_हमला,http://twitter.com/search?q=%23%E0%A4%AB%E0%A5%89%E0%A4%B2%E0%A5%8B%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%B8_%E0%A4%AA%E0%A4%B0_%E0%A4%B9%E0%A4%AE%E0%A4%B2%E0%A4%BE,,%23%E0%A4%AB%E0%A5%89%E0%A4%B2%E0%A5%8B%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%B8_%E0%A4%AA%E0%A4%B0_%E0%A4%B9%E0%A4%AE%E0%A4%B2%E0%A4%BE,
Elneny,http://twitter.com/search?q=Elneny,,Elneny,
#MUNARS,http://twitter.com/search?q=%23MUNARS,,%23MUNARS,52009
SSR Loved By Whole World,http://twitter.com/search?q=%22SSR+Loved+By+Whole+World%22,,%22SSR+Loved+By+Whole+World%22,26370
Dalot,http://twitter.com/search?q=Dalot,,Dalot,
Parag,http://twitter.com/search?q=Parag,,Parag,23457
#LokmatMostStylish,http://twitter.com/search?q=%23LokmatMostStylish,,%23LokmatMostStylish,
#AkhandaMassJathara,http://twitter.com/search?q=%23AkhandaMassJathara,,%23AkhandaMassJathara,52425
Ek Dil Ek Sushant,http://twitter.com/search?q=%22Ek+Dil+Ek+Sushant%22,,%22Ek+Dil+Ek+Sushant%22,33009
PRATIK STANDS STRONG,http://twitter.com/search?q=%22PRATIK+STANDS+STRONG%22,,%22PRATIK+STANDS+STRONG%22,900345
Arsenal,http://twitter.com/search?q=Arsenal,,Arsenal,139643
ALWAYS BY YOUR SIDE JIN,http://twitter.com/search?q=%22ALWAYS+BY+YOUR+SIDE+JIN%22,,%22ALWAYS+BY+YOUR+SIDE+JIN%22,54508
Breathing,http://twitter.com/search?q=Breathing,,Breathing,26661
पान पराग,http://twitter.com/search?q=%22%E0%A4%AA%E0%A4%BE%E0%A4%A8+%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%97%22,,%22%E0%A4%AA%E0%A4%BE%E0%A4%A8+%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%97%22,
OR ESPORTS,http://twitter.com/search?q=%22OR+ESPORTS%22,,%22OR+ESPORTS%22,
PAPA KKUNDRRA RAAJ,http://twitter.com/search?q=%22PAPA+KKUNDRRA+RAAJ%22,,%22PAPA+KKUNDRRA+RAAJ%22,402253
Sabke,http://twitter.com/search?q=Sabke,,Sabke,
New CEO,http://twitter.com/search?q=%22New+CEO%22,,%22New+CEO%22,21676
KING KONG OUT TOMORROW,http://twitter.com/search?q=%22KING+KONG+OUT+TOMORROW%22,,%22KING+KONG+OUT+TOMORROW%22,103249
ANKIT VERSATILE GUPTA,http://twitter.com/search?q=%22ANKIT+VERSATILE+GUPTA%22,,%22ANKIT+VERSATILE+GUPTA%22,17262
पराग अग्रवाल,http://twitter.com/search?q=%22%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%97+%E0%A4%85%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%B5%E0%A4%BE%E0%A4%B2%22,,%22%E0%A4%AA%E0%A4%B0%E0%A4%BE%E0%A4%97+%E0%A4%85%E0%A4%97%E0%A5%8D%E0%A4%B0%E0%A4%B5%E0%A4%BE%E0%A4%B2%22,
Agarwal,http://twitter.com/search?q=Agarwal,,Agarwal,
Old Trafford,http://twitter.com/search?q=%22Old+Trafford%22,,%22Old+Trafford%22,23861
bambam,http://twitter.com/search?q=bambam,,bambam,918772
Wankhede,http://twitter.com/search?q=Wankhede,,Wankhede,
#HappyBirthdayMithaliRaj,http://twitter.com/search?q=%23HappyBirthdayMithaliRaj,,%23HappyBirthdayMithaliRaj,
#OmicronVarient,http://twitter.com/search?q=%23OmicronVarient,,%23OmicronVarient,51982
#iQOOxBGIS,http://twitter.com/search?q=%23iQOOxBGIS,,%23iQOOxBGIS,
#ParamBirSuspended,http://twitter.com/search?q=%23ParamBirSuspended,,%23ParamBirSuspended,
#1YearWithAbyss,http://twitter.com/search?q=%231YearWithAbyss,,%231YearWithAbyss,57604
#MoneyHeist5,http://twitter.com/search?q=%23MoneyHeist5,,%23MoneyHeist5,
#congattacksmamata,http://twitter.com/search?q=%23congattacksmamata,,%23congattacksmamata,
#Amir,http://twitter.com/search?q=%23Amir,,%23Amir,
#OmicronInIndia,http://twitter.com/search?q=%23OmicronInIndia,,%23OmicronInIndia,
#COYG,http://twitter.com/search?q=%23COYG,,%23COYG,
#VickyKatrinaWedding,http://twitter.com/search?q=%23VickyKatrinaWedding,,%23VickyKatrinaWedding,
#Tadap,http://twitter.com/search?q=%23Tadap,,%23Tadap,11765
#Sanjeev,http://twitter.com/search?q=%23Sanjeev,,%23Sanjeev,
#FLOKI,http://twitter.com/search?q=%23FLOKI,,%23FLOKI,64022
#uruttu,http://twitter.com/search?q=%23uruttu,,%23uruttu,410919
#SidNaazBaaz,http://twitter.com/search?q=%23SidNaazBaaz,,%23SidNaazBaaz,
#VALORANTChampions,http://twitter.com/search?q=%23VALORANTChampions,,%23VALORANTChampions,29307
#PratikSehajpaI,http://twitter.com/search?q=%23PratikSehajpaI,,%23PratikSehajpaI,25725
#sidus,http://twitter.com/search?q=%23sidus,,%23sidus,
#Akanda,http://twitter.com/search?q=%23Akanda,,%23Akanda,
#Beyhadh2,http://twitter.com/search?q=%23Beyhadh2,,%23Beyhadh2,
#AhanShetty,http://twitter.com/search?q=%23AhanShetty,,%23AhanShetty,
#SidharthShukIa,http://twitter.com/search?q=%23SidharthShukIa,,%23SidharthShukIa,22894
#PrashantKishor,http://twitter.com/search?q=%23PrashantKishor,,%23PrashantKishor,
