name,url,promoted_content,query,tweet_volume
#StopEatingMeat,http://twitter.com/search?q=%23StopEatingMeat,,%23StopEatingMeat,539695
Saint  Rampal Ji,http://twitter.com/search?q=%22Saint++Rampal+Ji%22,,%22Saint++Rampal+Ji%22,412851
#INDvsSL,http://twitter.com/search?q=%23INDvsSL,,%23INDvsSL,
#VakeelSaabWatchingNowParty,http://twitter.com/search?q=%23VakeelSaabWatchingNowParty,,%23VakeelSaabWatchingNowParty,60736
#GoodByeNri,http://twitter.com/search?q=%23GoodByeNri,,%23GoodByeNri,103859
#REVEAL_PONNIYINSELVAN_FL,http://twitter.com/search?q=%23REVEAL_PONNIYINSELVAN_FL,,%23REVEAL_PONNIYINSELVAN_FL,
Heaton,http://twitter.com/search?q=Heaton,,Heaton,
Sri Lanka,http://twitter.com/search?q=%22Sri+Lanka%22,,%22Sri+Lanka%22,16137
Kuldeep,http://twitter.com/search?q=Kuldeep,,Kuldeep,
CELEBRATING SUCCESS OF BBB3,http://twitter.com/search?q=%22CELEBRATING+SUCCESS+OF+BBB3%22,,%22CELEBRATING+SUCCESS+OF+BBB3%22,288435
CBI Grill SSR House Staff,http://twitter.com/search?q=%22CBI+Grill+SSR+House+Staff%22,,%22CBI+Grill+SSR+House+Staff%22,126520
Bhuvi,http://twitter.com/search?q=Bhuvi,,Bhuvi,
TANDOOR ON MX PLAYER,http://twitter.com/search?q=%22TANDOOR+ON+MX+PLAYER%22,,%22TANDOOR+ON+MX+PLAYER%22,16020
ARMAALIANS LOVE AMAAL ARMAAN,http://twitter.com/search?q=%22ARMAALIANS+LOVE+AMAAL+ARMAAN%22,,%22ARMAALIANS+LOVE+AMAAL+ARMAAN%22,18179
King of Versatility SRJ,http://twitter.com/search?q=%22King+of+Versatility+SRJ%22,,%22King+of+Versatility+SRJ%22,
Krunal Pandya,http://twitter.com/search?q=%22Krunal+Pandya%22,,%22Krunal+Pandya%22,
Chong,http://twitter.com/search?q=Chong,,Chong,11944
SOCIAL MEDIA QUEEN RUBINA,http://twitter.com/search?q=%22SOCIAL+MEDIA+QUEEN+RUBINA%22,,%22SOCIAL+MEDIA+QUEEN+RUBINA%22,57483
Chahal,http://twitter.com/search?q=Chahal,,Chahal,
dhruv rathee,http://twitter.com/search?q=%22dhruv+rathee%22,,%22dhruv+rathee%22,37456
Show Time,http://twitter.com/search?q=%22Show+Time%22,,%22Show+Time%22,51121
soobin,http://twitter.com/search?q=soobin,,soobin,130582
Morgan,http://twitter.com/search?q=Morgan,,Morgan,29469
Deepak Chahar,http://twitter.com/search?q=%22Deepak+Chahar%22,,%22Deepak+Chahar%22,
Hardik,http://twitter.com/search?q=Hardik,,Hardik,
Jamia Millia Islamia,http://twitter.com/search?q=%22Jamia+Millia+Islamia%22,,%22Jamia+Millia+Islamia%22,
Garner,http://twitter.com/search?q=Garner,,Garner,11075
Parliament,http://twitter.com/search?q=Parliament,,Parliament,58005
Isco,http://twitter.com/search?q=Isco,,Isco,
Sony LIV,http://twitter.com/search?q=%22Sony+LIV%22,,%22Sony+LIV%22,
Dravid,http://twitter.com/search?q=Dravid,,Dravid,
Dhawan,http://twitter.com/search?q=Dhawan,,Dhawan,
Ishan Kishan,http://twitter.com/search?q=%22Ishan+Kishan%22,,%22Ishan+Kishan%22,
Bhandup,http://twitter.com/search?q=Bhandup,,Bhandup,
Saini,http://twitter.com/search?q=Saini,,Saini,
Cadbury,http://twitter.com/search?q=Cadbury,,Cadbury,
vmin,http://twitter.com/search?q=vmin,,vmin,28155
DOYOUNG,http://twitter.com/search?q=DOYOUNG,,DOYOUNG,305846
Shaw,http://twitter.com/search?q=Shaw,,Shaw,16559
ODIs,http://twitter.com/search?q=ODIs,,ODIs,
Elon Musk,http://twitter.com/search?q=%22Elon+Musk%22,,%22Elon+Musk%22,22977
Taylor Swift,http://twitter.com/search?q=%22Taylor+Swift%22,,%22Taylor+Swift%22,67835
केंद्रीय रेल,http://twitter.com/search?q=%22%E0%A4%95%E0%A5%87%E0%A4%82%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF+%E0%A4%B0%E0%A5%87%E0%A4%B2%22,,%22%E0%A4%95%E0%A5%87%E0%A4%82%E0%A4%A6%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF+%E0%A4%B0%E0%A5%87%E0%A4%B2%22,
Match,http://twitter.com/search?q=Match,,Match,178636
#pegasus,http://twitter.com/search?q=%23pegasus,,%23pegasus,
#SarileruNeekevvaru,http://twitter.com/search?q=%23SarileruNeekevvaru,,%23SarileruNeekevvaru,34207
#MBforSavingHearts,http://twitter.com/search?q=%23MBforSavingHearts,,%23MBforSavingHearts,13175
#DERMUN,http://twitter.com/search?q=%23DERMUN,,%23DERMUN,
#Kulcha,http://twitter.com/search?q=%23Kulcha,,%23Kulcha,
#HeyBro,http://twitter.com/search?q=%23HeyBro,,%23HeyBro,
